时间,个股,得分
2026-01-08/t,天合光能,1.0
2026-01-08/t,凯德石英,1.0
2026-01-08/t,GJZZ,1.0
2026-01-08/t,YLGF,1.0
2026-01-08/t,帝科股份,1.0
2026-01-08/t,三孚股份,1.0
2026-01-08/t,和远气体,1.0
2026-01-08/t,华塑股份,1.0
2026-01-08/t,航天工程,1.0
2026-01-08/t,华中数控,1.0
2026-01-08/t,珩湾科技,1.0
2026-01-08/t,联赢,1.0
2026-01-08/t,杭可,1.0
2026-01-08/t,荣旗,1.0
2026-01-08/t,霍莱沃,1.0
2026-01-08/t,华懋科技,1.0
2026-01-08/t,厦钨新能,1.0
2026-01-08/t,中一科技,1.0
2026-01-08/t,海亮股份,1.0
2026-01-08/t,上海洗霸,1.0
2026-01-08/t,恒坤股份,1.0
2026-01-08/t,盈方微,1.0
2026-01-08/t,园林股份,1.0
2026-01-08/t,泰晶科技,1.0
2026-01-08/t,寒武纪,1.0
2026-01-08/t,华虹半导体,1.0
2026-01-08/t,聚和材料,1.0
2026-01-08/t,通富微电,1.0
2026-01-08/t,中远海能,1.0
2026-01-08/t,天禄科技,1.0
2026-01-08/t,爱司凯,1.0
2026-01-08/t,浪潮信息,1.0
2026-01-08/t,奕斯伟,1.0
2026-01-08/t,顺络电子,1.0
2026-01-08/t,ST松发,1.0
2026-01-08/t,杰瑞股份,1.0
2026-01-08/t,甬矽电子,1.0
2026-01-08/t,创业黑马,1.0
2026-01-08/t,世纪华通,1.0
2026-01-08/t,中航西飞,1.0
2026-01-08/t,协创数据,1.0
2026-01-08/t,精测电子,1.0
2026-01-08/t,珠海基石,1.0
2026-01-08/t,中科飞测,1.0
2026-01-08/t,拓荆科技,1.0
2026-01-08/t,江化微,1.0
2026-01-08/t,新凯莱,1.0
2026-01-08/t,盛美上海,1.0
2026-01-08/t,中科仪,1.0
2026-01-08/t,沪硅产业,1.0
2026-01-08/t,海拓创新,1.0
2026-01-08/t,中巨芯,1.0
2026-01-08/t,新松,1.0
2026-01-08/t,华芯装备,1.0
2026-01-08/t,石英股份,1.0
2026-01-08/t,君原电子,1.0
2026-01-08/t,矽电股份,1.0
2026-01-08/t,新莱应材,1.0
2026-01-08/t,富创精密,1.0
2026-01-08/t,九天真空,1.0
2026-01-08/t,南大光电,1.0
2026-01-08/t,芯原股份,1.0
2026-01-08/t,长电科技,1.0
2026-01-08/t,中科曙光,1.0
2026-01-08/t,海目星,1.0
2026-01-08/t,罗博特科,1.0
2026-01-08/t,致尚科技,1.0
2026-01-08/t,天娱数科,1.0
2026-01-08/t,东芯股份,1.0
2026-01-08/t,江波龙,1.0
2026-01-08/t,北京君正,1.0
2026-01-08/t,海优新材,1.0
2026-01-08/t,普天科技,1.0
2026-01-08/t,恒烁股份,1.0
2026-01-08/t,宇晶股份,1.0
2026-01-08/t,聚辰股份,1.0
2026-01-08/t,优优绿能,1.0
2026-01-08/t,华曙高科,1.0
2026-01-08/t,蔚蓝锂芯,1.0
2026-01-08/t,电科数字,1.0
2026-01-08/t,航天电子,1.0
2026-01-08/t,电科蓝天,1.0
2026-01-08/t,信科移动,1.0
2026-01-08/t,上海瀚讯,1.0
2026-01-08/t,臻镭科技,1.0
2026-01-08/t,动联科,1.0
2026-01-08/t,航天智装,1.0
2026-01-08/t,ST铖昌,1.0
2026-01-08/t,航宇微,1.0
2026-01-08/t,佳缘科技,1.0
2026-01-08/t,陕西华达,1.0
2026-01-08/t,思科瑞,1.0
2026-01-08/t,华泰,1.0
2026-01-08/t,新雷能,1.0
2026-01-08/t,万润股份,1.0
2026-01-08/t,凯盛科技,1.0
2026-01-08/t,科新机电,1.0
2026-01-08/t,菜特光电,1.0
2026-01-08/t,上海沪工,1.0
2026-01-08/t,瑞联新材,1.0
2026-01-08/t,高华科技,1.0
2026-01-08/t,华菱线,1.0
2026-01-08/t,震有科技,1.0
2026-01-08/t,铂力特,1.0
2026-01-08/t,中科星图,1.0
2026-01-08/t,盟升电子,1.0
2026-01-08/t,华力创通,1.0
2026-01-08/t,盛路通信,1.0
2026-01-08/t,星图测控,1.0
2026-01-08/t,特发信息,1.0
2026-01-08/t,中国卫通,1.0
2026-01-08/t,海格通信,1.0
2026-01-08/t,德新科技,1.0
2026-01-08/t,宏工科技,1.0
2026-01-08/t,华亚智能,1.0
2026-01-08/t,纳科科技,1.0
2026-01-08/t,利元亨,1.0
2026-01-08/t,华自科技,1.0
2026-01-08/t,荣旗科技,1.0
2026-01-08/t,曼恩斯特,1.0
2026-01-08/t,卓易信息,1.0
2026-01-08/t,微导纳米,1.0
2026-01-08/t,松井股份,1.0
2026-01-08/t,德龙激光,1.0
2026-01-08/t,三安光电,1.0
2026-01-08/t,中国石化,1.0
2026-01-08/t,海光信息,0.0
2026-01-08/t,牧原股份,0.0
