时间,个股,得分
2026-01-07/2,安达科技,2.0
2026-01-07/2,富临精工,2.0
2026-01-07/2,天赐材料,2.0
2026-01-07/2,晶合集成,2.0
2026-01-07/2,汇成股份,2.0
2026-01-07/2,莱特光电,2.0
2026-01-07/2,艾森股份,2.0
2026-01-07/2,伊戈尔,1.5
2026-01-07/2,国瓷材料,1.0
2026-01-07/2,天禄科技,1.0
2026-01-07/2,科士达,1.0
2026-01-07/2,新雷能,1.0
2026-01-07/2,麦格米特,1.0
2026-01-07/2,同力股份,1.0
2026-01-07/2,安孚科技,1.0
2026-01-07/2,蓝晓科技,1.0
2026-01-07/2,凯莱英,1.0
2026-01-07/2,药明康德,1.0
2026-01-07/2,九洲药业,1.0
2026-01-07/2,联化科技,1.0
2026-01-07/2,诚达药业,1.0
2026-01-07/2,江淮汽车,1.0
2026-01-07/2,广信材料,1.0
2026-01-07/2,中国白银集团,1.0
2026-01-07/2,禾望电气,1.0
2026-01-07/2,华海清科,1.0
2026-01-07/2,精智达,1.0
2026-01-07/2,立昂微,1.0
2026-01-07/2,TCL中环,1.0
2026-01-07/2,沪硅产业,1.0
2026-01-07/2,联瑞新材,1.0
2026-01-07/2,耐世特,1.0
2026-01-07/2,世运电路,1.0
2026-01-07/2,深天马,1.0
2026-01-07/2,TCL科技,1.0
2026-01-07/2,京东方,1.0
2026-01-07/2,凯盛科技,1.0
2026-01-07/2,奥来德,1.0
2026-01-07/2,晶晨股份,1.0
2026-01-07/2,瑞芯微,1.0
2026-01-07/2,先导,1.0
2026-01-07/2,联赢,1.0
2026-01-07/2,灵鸽,1.0
2026-01-07/2,利通,1.0
2026-01-07/2,纳科,1.0
2026-01-07/2,艾为电子,1.0
2026-01-07/2,南芯科技,1.0
2026-01-07/2,圣邦股份,1.0
2026-01-07/2,纳芯微,1.0
2026-01-07/2,富瀚微,1.0
2026-01-07/2,格科微,1.0
2026-01-07/2,思特威,1.0
2026-01-07/2,阿石创,1.0
2026-01-07/2,有研新材,1.0
2026-01-07/2,江化微,1.0
2026-01-07/2,兴福电子,1.0
2026-01-07/2,江丰电子,1.0
2026-01-07/2,冠石科技,1.0
2026-01-07/2,龙图光罩,1.0
2026-01-07/2,清溢光电,1.0
2026-01-07/2,路维光电,1.0
2026-01-07/2,金宏气体,1.0
2026-01-07/2,中船特气,1.0
2026-01-07/2,华特气体,1.0
2026-01-07/2,豪威科技,1.0
2026-01-07/2,速腾聚创,1.0
2026-01-07/2,禾赛科技,1.0
2026-01-07/2,全志科技,1.0
2026-01-07/2,华为海思,1.0
2026-01-07/2,京山轻机,1.0
2026-01-07/2,捷佳伟创,1.0
2026-01-07/2,新莱应材,1.0
2026-01-07/2,正帆科技,1.0
2026-01-07/2,和林微纳,1.0
2026-01-07/2,强一股份,1.0
2026-01-07/2,富创精密,1.0
2026-01-07/2,八亿时空,1.0
2026-01-07/2,富信科技,1.0
2026-01-07/2,东材科技,1.0
2026-01-07/2,南大光电,1.0
2026-01-07/2,盛合晶微,1.0
2026-01-07/2,强力新材,1.0
2026-01-07/2,华懋科技,1.0
2026-01-07/2,寒武纪,1.0
2026-01-07/2,因赛集团,1.0
2026-01-07/2,浙文互联,1.0
2026-01-07/2,蓝色光标,1.0
2026-01-07/2,引力传媒,1.0
2026-01-07/2,荣旗科技,1.0
2026-01-07/2,科新机电,1.0
2026-01-07/2,宏工科技,1.0
2026-01-07/2,利通科技,1.0
2026-01-07/2,纳科诺尔,1.0
2026-01-07/2,海目星,1.0
2026-01-07/2,杭可科技,1.0
2026-01-07/2,先导智能,1.0
2026-01-07/2,东芯股份,1.0
2026-01-07/2,联芸科技,1.0
2026-01-07/2,时空科技,1.0
2026-01-07/2,国科微,1.0
2026-01-07/2,飞亚达,1.0
2026-01-07/2,苏州天脉,1.0
2026-01-07/2,鼎通科技,1.0
2026-01-07/2,科创新源,1.0
2026-01-07/2,鸿富瀚,1.0
2026-01-07/2,奕东电子,1.0
2026-01-07/2,金晶科技,1.0
2026-01-07/2,联赢激光,1.0
2026-01-07/2,摩尔线程,1.0
2026-01-07/2,海光信息,1.0
2026-01-07/2,索通发展,1.0
2026-01-07/2,胜蓝股份,1.0
2026-01-07/2,川恒股份,1.0
2026-01-07/2,云天化,1.0
2026-01-07/2,华峰化学,1.0
2026-01-07/2,鲁西化工,1.0
2026-01-07/2,兴发集团,1.0
2026-01-07/2,新安股份,1.0
2026-01-07/2,巨化股份,1.0
2026-01-07/2,扬农化工,1.0
2026-01-07/2,华鲁恒升,1.0
2026-01-07/2,万华化学,1.0
2026-01-07/2,博瑞传播,1.0
2026-01-07/2,值得买,1.0
2026-01-07/2,易点天下,1.0
2026-01-07/2,永鼎股份,1.0
2026-01-07/2,仕佳光子,1.0
2026-01-07/2,源杰科技,1.0
2026-01-07/2,德科立,1.0
2026-01-07/2,联特科技,1.0
2026-01-07/2,光迅科技,1.0
2026-01-07/2,华工科技,1.0
2026-01-07/2,汇绿科技,1.0
2026-01-07/2,剑桥科技,1.0
2026-01-07/2,东山精密,1.0
2026-01-07/2,旭创,1.0
2026-01-07/2,紫光股份,1.0
2026-01-07/2,翱捷科技,1.0
2026-01-07/2,星网锐捷,1.0
2026-01-07/2,锐捷网络,1.0
2026-01-07/2,东田微,1.0
2026-01-07/2,博创科技,1.0
2026-01-07/2,杰普特,1.0
2026-01-07/2,凌云光,1.0
2026-01-07/2,光库科技,1.0
2026-01-07/2,致尚科技,1.0
2026-01-07/2,太辰光,1.0
2026-01-07/2,特发信息,1.0
2026-01-07/2,烽火通信,1.0
2026-01-07/2,中天科技,1.0
2026-01-07/2,亨通光电,1.0
2026-01-07/2,长飞光纤,1.0
2026-01-07/2,新泉股份,1.0
2026-01-07/2,科森科技,1.0
2026-01-07/2,福赛科技,1.0
2026-01-07/2,斯菱股份,1.0
2026-01-07/2,星环科技,1.0
2026-01-07/2,燕东微,1.0
2026-01-07/2,京仪装备,1.0
2026-01-07/2,长川科技,1.0
2026-01-07/2,复旦微电,1.0
2026-01-07/2,好想你,1.0
2026-01-07/2,万辰集团,1.0
2026-01-07/2,阳光诺和,1.0
2026-01-07/2,悦康药业,1.0
2026-01-07/2,必贝特,1.0
2026-01-07/2,石药集团,1.0
2026-01-07/2,前沿生物,1.0
2026-01-07/2,慧翰股份,1.0
2026-01-07/2,大华股份,1.0
2026-01-07/2,海康威视,1.0
2026-01-07/2,新益昌,1.0
2026-01-07/2,奥比中光,1.0
2026-01-07/2,浙江荣泰,1.0
2026-01-07/2,恒瑞医药,1.0
2026-01-07/2,君实生物,1.0
2026-01-07/2,迈威生物,1.0
2026-01-07/2,信立泰,1.0
2026-01-07/2,福元医药,1.0
2026-01-07/2,乾照光电,1.0
2026-01-07/2,辽晶电子,1.0
2026-01-07/2,观想科技,1.0
2026-01-07/2,通富微电,1.0
2026-01-07/2,长电科技,1.0
2026-01-07/2,中电港,1.0
2026-01-07/2,深科技,1.0
2026-01-07/2,澜起科技,1.0
2026-01-07/2,泛亚微透,1.0
2026-01-07/2,恒立液压,1.0
2026-01-07/2,拓普集团,1.0
2026-01-07/2,三花智控,1.0
2026-01-07/2,斯迪克,1.0
2026-01-07/2,首旅酒店,1.0
2026-01-07/2,锦江酒店,1.0
2026-01-07/2,陕西旅游,1.0
2026-01-07/2,三峡旅游,1.0
2026-01-07/2,中青旅,1.0
2026-01-07/2,凯撒旅游,1.0
2026-01-07/2,众信旅游,1.0
2026-01-07/2,途牛,1.0
2026-01-07/2,同程旅行,1.0
2026-01-07/2,携程集团,1.0
2026-01-07/2,开普云,1.0
2026-01-07/2,雅克科技,1.0
2026-01-07/2,恒坤新材,1.0
2026-01-07/2,豪能股份,1.0
2026-01-07/2,牧原股份,0.6
