时间,个股,得分
2026-01-16/2,海格通信,2.0
2026-01-16/2,铭普光磁,2.0
2026-01-16/2,润泽科技,2.0
2026-01-16/2,长盈通,2.0
2026-01-16/2,新炬网络,2.0
2026-01-16/2,宇瞳光学,2.0
2026-01-16/2,杨杰科技,2.0
2026-01-16/2,兴森科技,2.0
2026-01-16/2,聚辰股份,2.0
2026-01-16/2,西安奕材,2.0
2026-01-16/2,新莱应材,2.0
2026-01-16/2,沪电股份,2.0
2026-01-16/2,星环科技,2.0
2026-01-16/2,税友股份,2.0
2026-01-16/2,华懋科技,2.0
2026-01-16/2,至纯科技,2.0
2026-01-16/2,金山办公,2.0
2026-01-16/2,迈富时,2.0
2026-01-16/2,金发拉比,2.0
2026-01-16/2,第四范式,2.0
2026-01-16/2,精智达,2.0
2026-01-16/2,矽电股份,2.0
2026-01-16/2,聚和材料,2.0
2026-01-16/2,璞泰来,2.0
2026-01-16/2,大族激光,2.0
2026-01-16/2,微导纳米,2.0
2026-01-16/2,汇成股份,2.0
2026-01-16/2,甬矽电子,2.0
2026-01-16/2,三一重工,2.0
2026-01-16/2,华天科技,2.0
2026-01-16/2,和林微纳,2.0
2026-01-16/2,金海通,2.0
2026-01-16/2,博腾股份,2.0
2026-01-16/2,成都先导,2.0
2026-01-16/2,科伦药业,2.0
2026-01-16/2,博济医药,2.0
2026-01-16/2,汇绿生态,2.0
2026-01-16/2,华测导航,2.0
2026-01-16/2,锐捷网络,2.0
2026-01-16/2,嘉元科技,2.0
2026-01-16/2,星网锐捷,2.0
2026-01-16/2,永鼎股份,2.0
2026-01-16/2,网宿科技,2.0
2026-01-16/2,信科移动-U,2.0
2026-01-16/2,新海光信息,2.0
2026-01-16/2,合合信息,2.0
2026-01-16/2,鼎捷软件,2.0
2026-01-16/2,能科科技,2.0
2026-01-16/2,崧盛股份,2.0
2026-01-16/2,盛弘股份,2.0
2026-01-16/2,奥特维,2.0
2026-01-16/2,安靠智电,2.0
2026-01-16/2,苑东生物,2.0
2026-01-16/2,康弘药业,2.0
2026-01-16/2,科伦博泰生物-B,2.0
2026-01-16/2,中科生物,2.0
2026-01-16/2,海创药业,2.0
2026-01-16/2,华兰股份,2.0
2026-01-16/2,智翔金泰-U,2.0
2026-01-16/2,百利天恒-U,2.0
2026-01-16/2,沐曦集成,2.0
2026-01-16/2,汉得信息,2.0
2026-01-16/2,中文在线,2.0
2026-01-16/2,恺英网络,2.0
2026-01-16/2,川仪股份,2.0
2026-01-16/2,鼎泰高科,2.0
2026-01-16/2,勃股份,2.0
2026-01-16/2,天智航-U,2.0
2026-01-16/2,中恒电气,2.0
2026-01-16/2,远达环保,2.0
2026-01-16/2,雄韬股份,2.0
2026-01-16/2,奥维通信,2.0
2026-01-16/2,先导智能,2.0
2026-01-16/2,南都电源,2.0
2026-01-16/2,伊戈尔,2.0
2026-01-16/2,联赢激光,2.0
2026-01-16/2,富特科技,2.0
2026-01-16/2,绿的谐波,2.0
2026-01-16/2,江顺科技,2.0
2026-01-16/2,国际复材,2.0
2026-01-16/2,杭氧股份,2.0
2026-01-16/2,华曙高科,2.0
2026-01-16/2,帝尔激光,2.0
2026-01-16/2,大族数控,2.0
2026-01-16/2,中华生团,2.0
2026-01-16/2,中环环保,2.0
2026-01-16/2,中华车辆,2.0
2026-01-16/2,十年安瑞科,2.0
2026-01-16/2,优必选,2.0
2026-01-16/2,永创智能,2.0
2026-01-16/2,联德股份,2.0
2026-01-16/2,骄成超声,2.0
2026-01-16/2,医渡科技,2.0
2026-01-16/2,里昂电气,2.0
2026-01-16/2,巨人网络,2.0
2026-01-16/2,欢瑞世纪,2.0
2026-01-16/2,上海港湾,2.0
2026-01-16/2,京能股份,2.0
2026-01-16/2,蓝黛科技,2.0
2026-01-16/2,隆鑫通用,2.0
2026-01-16/2,永总份,2.0
2026-01-16/2,英诺激光,2.0
2026-01-16/2,优必选专家,2.0
2026-01-16/2,东材科技,2.0
2026-01-16/2,东司科技,2.0
2026-01-16/2,思右科技,2.0
2026-01-16/2,联创光电,2.0
2026-01-16/2,派克新材,2.0
2026-01-16/2,联点激光,2.0
2026-01-16/2,经纬恒润-W,2.0
2026-01-16/2,哈出,2.0
2026-01-16/2,斯迪克,2.0
2026-01-16/2,比业迪,2.0
2026-01-16/2,伯特利,2.0
2026-01-16/2,宗中幼力,2.0
2026-01-16/2,比业迪电子,2.0
2026-01-16/2,长城汽车,2.0
2026-01-16/2,中股价,2.0
2026-01-16/2,中国汽研,2.0
2026-01-16/2,长安汽车,2.0
2026-01-16/2,文讥知行,2.0
2026-01-16/2,赛力斯,2.0
2026-01-16/2,幸安股份,2.0
2026-01-16/2,测联股份,2.0
2026-01-16/2,吉迪股份,2.0
2026-01-16/2,小米集团-W,2.0
2026-01-16/2,小的汽车-W,2.0
2026-01-16/2,美联新材,2.0
2026-01-16/2,旭升集团,2.0
2026-01-16/2,上汽集团,2.0
2026-01-16/2,双林股份,2.0
2026-01-16/2,斯萎股份,2.0
2026-01-16/2,模塑科技,2.0
2026-01-16/2,关湖股份,2.0
2026-01-16/2,关利信,2.0
2026-01-16/2,瑞迪咎区,2.0
2026-01-16/2,隆盛科技,2.0
2026-01-16/2,凌云股份,2.0
2026-01-16/2,古利汽车,2.0
2026-01-16/2,均胜电子,2.0
2026-01-16/2,盟升电子,2.0
2026-01-16/2,航宇科技住驰科女,2.0
2026-01-16/2,航天电了,2.0
2026-01-16/2,零跑汽车,2.0
2026-01-16/2,航发科女年泰科,2.0
2026-01-16/2,航亚科女,2.0
2026-01-16/2,复旦微电,2.0
2026-01-16/2,田光电气,2.0
2026-01-16/2,爱乐达,2.0
2026-01-16/2,宗中动力,2.0
2026-01-16/2,中无人机,2.0
2026-01-16/2,超捷股份,2.0
2026-01-16/2,纵描股份,2.0
2026-01-16/2,航天彩虹,2.0
2026-01-16/2,链民科录Z1,2.0
2026-01-16/2,洪都航空,2.0
2026-01-16/2,银论股份,2.0
2026-01-16/2,东方电气,2.0
2026-01-16/2,中联重科,2.0
2026-01-16/2,思源电气,2.0
2026-01-16/2,天银机电,1.0
2026-01-16/2,四方股份,1.0
2026-01-16/2,特锐德,1.0
2026-01-16/2,南网科技,1.0
2026-01-16/2,国电南瑞,1.0
2026-01-16/2,许继电气,1.0
2026-01-16/2,平高电气,1.0
2026-01-16/2,三星医疗,1.0
2026-01-16/2,海兴电力,1.0
2026-01-16/2,东方电子,1.0
2026-01-16/2,国能日新,1.0
2026-01-16/2,朗新集团,1.0
2026-01-16/2,海亮股份,1.0
2026-01-16/2,呈和科技,1.0
2026-01-16/2,科森科技,1.0
2026-01-16/2,新泉股份,1.0
2026-01-16/2,泛亚微透,1.0
2026-01-16/2,浙江荣泰,1.0
2026-01-16/2,奥比中光,1.0
2026-01-16/2,新益昌,1.0
2026-01-16/2,至正股份,1.0
2026-01-16/2,芯碁微装,1.0
2026-01-16/2,雅克科技,1.0
2026-01-16/2,凯格精机,1.0
2026-01-16/2,大金重工,1.0
2026-01-16/2,海力风电,1.0
2026-01-16/2,天顺风能,1.0
2026-01-16/2,泰胜风能,1.0
2026-01-16/2,涪陵电力,1.0
2026-01-16/2,恒坤新材,1.0
2026-01-16/2,彤程新材,1.0
2026-01-16/2,拓尔思,1.0
2026-01-16/2,南大光电,1.0
2026-01-16/2,鸿腾精密,1.0
2026-01-16/2,精达股份,1.0
2026-01-16/2,拓荆科技,1.0
2026-01-16/2,新亚电子,1.0
2026-01-16/2,金信诺,1.0
2026-01-16/2,兆龙互连,1.0
2026-01-16/2,安集科技,1.0
2026-01-16/2,京仪装备,1.0
2026-01-16/2,珂玛科技,1.0
2026-01-16/2,晶合集成,1.0
2026-01-16/2,速腾聚创,1.0
2026-01-16/2,燕东微,1.0
2026-01-16/2,天准科技,1.0
2026-01-16/2,美埃科技,1.0
2026-01-16/2,亚翔,1.0
2026-01-16/2,圣晖,1.0
2026-01-16/2,瑞芯微,1.0
2026-01-16/2,晶晨股份,1.0
2026-01-16/2,全志科技,1.0
2026-01-16/2,禾赛科技,1.0
2026-01-16/2,中原内配,1.0
2026-01-16/2,天际股份,1.0
2026-01-16/2,振华股份,1.0
2026-01-16/2,金沃股份,1.0
2026-01-16/2,强一科技,1.0
2026-01-16/2,沃尔核材,1.0
2026-01-16/2,强一股份,1.0
2026-01-16/2,豪威科技,1.0
2026-01-16/2,思特威,1.0
2026-01-16/2,北京君正,1.0
2026-01-16/2,纳芯微,1.0
2026-01-16/2,圣邦股份,1.0
2026-01-16/2,南芯科技,1.0
2026-01-16/2,艾为电子,1.0
2026-01-16/2,金风科技,1.0
2026-01-16/2,斯菱智驱,1.0
2026-01-16/2,东方电缆,1.0
2026-01-16/2,中天科技,1.0
2026-01-16/2,雷赛智能,1.0
2026-01-16/2,三协电机,1.0
2026-01-16/2,巨星农牧,1.0
2026-01-16/2,长江证券,0.5
