时间,个股,得分
2026-01-06/3,三友化工,1.6
2026-01-06/3,桐昆股份,1.6
2026-01-06/3,安集科技,1.6
2026-01-06/3,彤程新材,1.6
2026-01-06/3,鼎龙股份,1.6
2026-01-06/3,新凤鸣,1.6
2026-01-06/3,东岳硅材,1.0
2026-01-06/3,硅宝科技,1.0
2026-01-06/3,宏柏新材,1.0
2026-01-06/3,新亚强,1.0
2026-01-06/3,硅烷科技,1.0
2026-01-06/3,晨光新材,1.0
2026-01-06/3,中国卫通,1.0
2026-01-06/3,信维通信,1.0
2026-01-06/3,西测测试,1.0
2026-01-06/3,陕西华达,1.0
2026-01-06/3,信科移动,1.0
2026-01-06/3,烽火通信,1.0
2026-01-06/3,乾照光电,1.0
2026-01-06/3,上海港湾,1.0
2026-01-06/3,国晟科技,1.0
2026-01-06/3,英伟达,1.0
2026-01-06/3,飞亚达,1.0
2026-01-06/3,长川科技,1.0
2026-01-06/3,东山精密,1.0
2026-01-06/3,景旺电子,1.0
2026-01-06/3,金海通,1.0
2026-01-06/3,矽电股份,1.0
2026-01-06/3,精智达,1.0
2026-01-06/3,华峰测控,1.0
2026-01-06/3,科博达,1.0
2026-01-06/3,德赛西威,1.0
2026-01-06/3,速腾聚创,1.0
2026-01-06/3,禾赛科技,1.0
2026-01-06/3,黑芝麻智能,1.0
2026-01-06/3,地平线,1.0
2026-01-06/3,文远知行,1.0
2026-01-06/3,小马智行,1.0
2026-01-06/3,耐世特,1.0
2026-01-06/3,伯特利,1.0
2026-01-06/3,泡泡玛特,1.0
2026-01-06/3,东微半导,1.0
2026-01-06/3,唯万密封,1.0
2026-01-06/3,高测股份,1.0
2026-01-06/3,柳工,1.0
2026-01-06/3,盛弘股份,1.0
2026-01-06/3,利尔化学,1.0
2026-01-06/3,彩虹股份,1.0
2026-01-06/3,TCL科技,1.0
2026-01-06/3,哔哩哔哩,1.0
2026-01-06/3,阜博集团,1.0
2026-01-06/3,焦点科技,1.0
2026-01-06/3,横店影视,1.0
2026-01-06/3,快手-W,1.0
2026-01-06/3,茂莱光学,1.0
2026-01-06/3,科士达,1.0
2026-01-06/3,昆仑万维,1.0
2026-01-06/3,美图公司,1.0
2026-01-06/3,海康威视,1.0
2026-01-06/3,大华股份,1.0
2026-01-06/3,天赐材料,1.0
2026-01-06/3,佛塑科技,1.0
2026-01-06/3,恩捷股份,1.0
2026-01-06/3,星源材质,1.0
2026-01-06/3,海科新源,1.0
2026-01-06/3,多氟多,1.0
2026-01-06/3,天际股份,1.0
2026-01-06/3,胜华新材,1.0
2026-01-06/3,宏源药业,1.0
2026-01-06/3,模塑科技,1.0
2026-01-06/3,世纪互联,1.0
2026-01-06/3,万国数据,1.0
2026-01-06/3,东阳光,1.0
2026-01-06/3,数据港,1.0
2026-01-06/3,润泽科技,1.0
2026-01-06/3,宝信软件,1.0
2026-01-06/3,维远股份,1.0
2026-01-06/3,沧州大化,1.0
2026-01-06/3,博苑股份,1.0
2026-01-06/3,华自科技,1.0
2026-01-06/3,中一科技,1.0
2026-01-06/3,日盈电子,1.0
2026-01-06/3,大位科技,1.0
2026-01-06/3,新意网集团,1.0
2026-01-06/3,光环新网,1.0
2026-01-06/3,奥飞数据,1.0
2026-01-06/3,嘉元科技,1.0
2026-01-06/3,容百科技,1.0
2026-01-06/3,万润新能,1.0
2026-01-06/3,湖南裕能,1.0
2026-01-06/3,华盛锂电,1.0
2026-01-06/3,深信服,1.0
2026-01-06/3,金泰克,1.0
2026-01-06/3,中国卫星,1.0
2026-01-06/3,润达医疗,1.0
2026-01-06/3,美年健康,1.0
2026-01-06/3,蓝色光标,1.0
2026-01-06/3,阅文集团,1.0
2026-01-06/3,星环科技,1.0
2026-01-06/3,金蝶国际,1.0
2026-01-06/3,宇晶股份,1.0
2026-01-06/3,西部材料,1.0
2026-01-06/3,顺灏股份,1.0
2026-01-06/3,普天科技,1.0
2026-01-06/3,航天动力,1.0
2026-01-06/3,华曙高科,1.0
2026-01-06/3,福赛科技,1.0
2026-01-06/3,斯菱智驱,1.0
2026-01-06/3,科森科技,1.0
2026-01-06/3,新泉股份,1.0
2026-01-06/3,泛亚微透,1.0
2026-01-06/3,三花智控,1.0
2026-01-06/3,拓普集团,1.0
2026-01-06/3,浙江荣泰,1.0
2026-01-06/3,新益昌,1.0
2026-01-06/3,奥比中光,1.0
2026-01-06/3,江南新材,1.0
2026-01-06/3,科华数据,1.0
2026-01-06/3,嘉事堂,1.0
2026-01-06/3,道氏技术,1.0
2026-01-06/3,三七互娱,1.0
2026-01-06/3,密尔克卫,1.0
2026-01-06/3,华特气体,1.0
2026-01-06/3,兴福电子,1.0
2026-01-06/3,华海诚科,1.0
2026-01-06/3,联瑞新材,1.0
2026-01-06/3,华光新材,1.0
2026-01-06/3,飞龙股份,1.0
2026-01-06/3,远东股份,1.0
2026-01-06/3,英维克,1.0
2026-01-06/3,苏大维格,1.0
2026-01-06/3,海博思创,1.0
2026-01-06/3,上能电气,1.0
2026-01-06/3,通润装备,1.0
2026-01-06/3,斯迪克,0.6
2026-01-06/3,江化微,0.6
2026-01-06/3,格林达,0.6
2026-01-06/3,蓝晓科技,0.6
2026-01-06/3,新和成,0.6
2026-01-06/3,金禾实业,0.6
2026-01-06/3,梅花生物,0.6
2026-01-06/3,山东赫达,0.6
2026-01-06/3,华恒生物,0.6
2026-01-06/3,凯赛生物,0.6
2026-01-06/3,斯瑞新材,0.6
2026-01-06/3,航宇科技,0.6
2026-01-06/3,瑞华泰,0.6
2026-01-06/3,金发科技,0.6
2026-01-06/3,中研股份,0.6
2026-01-06/3,国恩股份,0.6
2026-01-06/3,会通股份,0.6
2026-01-06/3,福莱新材,0.6
2026-01-06/3,阳谷华泰,0.6
2026-01-06/3,万润股份,0.6
2026-01-06/3,晶瑞电材,0.6
2026-01-06/3,久日新材,0.6
2026-01-06/3,德邦科技,0.6
2026-01-06/3,巨化股份,0.6
2026-01-06/3,润禾材料,0.6
2026-01-06/3,川恒股份,0.6
2026-01-06/3,史丹利,0.6
2026-01-06/3,川发龙蟒,0.6
2026-01-06/3,利安隆,0.6
2026-01-06/3,呈和科技,0.6
2026-01-06/3,圣泉集团,0.6
2026-01-06/3,东材科技,0.6
2026-01-06/3,三美股份,0.6
2026-01-06/3,永和股份,0.6
2026-01-06/3,广东宏大,0.6
2026-01-06/3,易普力,0.6
2026-01-06/3,江南化工,0.6
2026-01-06/3,航亚科技,0.6
2026-01-06/3,森麒麟,0.6
2026-01-06/3,玲珑轮胎,0.6
2026-01-06/3,确成股份,0.6
2026-01-06/3,龙星科技,0.6
2026-01-06/3,博源化工,0.6
2026-01-06/3,龙佰集团,0.6
2026-01-06/3,中泰化学,0.6
2026-01-06/3,中复神鹰,0.6
2026-01-06/3,吉林化纤,0.6
2026-01-06/3,中简科技,0.6
2026-01-06/3,光威复材,0.6
2026-01-06/3,振华股份,0.6
2026-01-06/3,隆达股份,0.6
2026-01-06/3,新洋丰,0.6
2026-01-06/3,芭田股份,0.6
2026-01-06/3,扬农化工,0.6
2026-01-06/3,利民股份,0.6
2026-01-06/3,江山股份,0.6
2026-01-06/3,润丰股份,0.6
2026-01-06/3,盐湖股份,0.6
2026-01-06/3,亚钾国际,0.6
2026-01-06/3,东方铁塔,0.6
2026-01-06/3,赛轮轮胎,0.6
2026-01-06/3,中策橡胶,0.6
2026-01-06/3,宝丰能源,0.6
2026-01-06/3,恒力石化,0.6
2026-01-06/3,卫星化学,0.6
2026-01-06/3,荣盛石化,0.6
2026-01-06/3,中国石化,0.6
2026-01-06/3,中国石油,0.6
2026-01-06/3,中国海油,0.6
2026-01-06/3,华峰化学,0.6
2026-01-06/3,云天化,0.6
2026-01-06/3,诚益通,0.5
