时间,个股,得分
2026-01-22/3,九丰能源,1.0
2026-01-22/3,金风科技,1.0
2026-01-22/3,爱司凯,1.0
2026-01-22/3,晶晨,1.0
2026-01-22/3,西测测试,1.0
2026-01-22/3,瑞芯微,1.0
2026-01-22/3,兆驰股份,1.0
2026-01-22/3,泰胜风能,1.0
2026-01-22/3,中国星网,1.0
2026-01-22/3,淮北矿业,1.0
2026-01-22/3,电投能源,1.0
2026-01-22/3,华阳股份,1.0
2026-01-22/3,昊华能源,1.0
2026-01-22/3,大位科技,1.0
2026-01-22/3,东阳光,1.0
2026-01-22/3,慧博云通,1.0
2026-01-22/3,高新发展,1.0
2026-01-22/3,南亚新材,1.0
2026-01-22/3,神州数码,1.0
2026-01-22/3,高测股份,1.0
2026-01-22/3,奥特维,1.0
2026-01-22/3,恒帅股份,1.0
2026-01-22/3,岱美股份,1.0
2026-01-22/3,双良节能,1.0
2026-01-22/3,恒勃股份,1.0
2026-01-22/3,华丰科技,1.0
2026-01-22/3,软通动力,1.0
2026-01-22/3,寒武纪,1.0
2026-01-22/3,壁仞科技,1.0
2026-01-22/3,西部材料,1.0
2026-01-22/3,灿芯股份,1.0
2026-01-22/3,肇民科技,1.0
2026-01-22/3,福赛科技,1.0
2026-01-22/3,微导纳米,1.0
2026-01-22/3,长川科技,1.0
2026-01-22/3,富创精密,1.0
2026-01-22/3,华峰测控,1.0
2026-01-22/3,至纯科技,1.0
2026-01-22/3,柏诚股份,1.0
2026-01-22/3,徐工机械,1.0
2026-01-22/3,龙佰集团,1.0
2026-01-22/3,金浦钛业,1.0
2026-01-22/3,中科飞测,1.0
2026-01-22/3,芯源微,1.0
2026-01-22/3,拓荆科技,1.0
2026-01-22/3,兆易创新,1.0
2026-01-22/3,海博思创,1.0
2026-01-22/3,阿特斯,1.0
2026-01-22/3,阳光电源,1.0
2026-01-22/3,南网科技,1.0
2026-01-22/3,亿纬锂能,1.0
2026-01-22/3,龙芯中科,1.0
2026-01-22/3,澜起科技,1.0
2026-01-22/3,聚辰股份,1.0
2026-01-22/3,中科曙光,1.0
2026-01-22/3,优刻得,1.0
2026-01-22/3,联德股份,1.0
2026-01-22/3,嘉元科技,1.0
2026-01-22/3,杭氧股份,1.0
2026-01-22/3,华特气体,1.0
2026-01-22/3,正帆科技,1.0
2026-01-22/3,永兴材料,1.0
2026-01-22/3,再升科技,1.0
2026-01-22/3,通宇通讯,1.0
2026-01-22/3,烽火通信,1.0
2026-01-22/3,太辰光,1.0
2026-01-22/3,紫金矿业,1.0
2026-01-22/3,臻镭科技,1.0
2026-01-22/3,源杰科技,1.0
2026-01-22/3,药明康德,1.0
2026-01-22/3,恒瑞医药,1.0
2026-01-22/3,青松股份,1.0
2026-01-22/3,芭薇股份,1.0
2026-01-22/3,科思股份,1.0
2026-01-22/3,中矿资源,1.0
2026-01-22/3,中国铝业,1.0
2026-01-22/3,江西铜业,1.0
2026-01-22/3,潍柴动力,1.0
2026-01-22/3,藏格矿业,1.0
2026-01-22/3,浙富控股,1.0
2026-01-22/3,国光电气,1.0
2026-01-22/3,恒立液压,1.0
2026-01-22/3,五洲新春,1.0
2026-01-22/3,安泰科技,1.0
2026-01-22/3,西部超导,1.0
2026-01-22/3,芯联集成,1.0
2026-01-22/3,三花智控,1.0
2026-01-22/3,潍柴重机,1.0
2026-01-22/3,玉柴国际,1.0
2026-01-22/3,晶合集成,1.0
2026-01-22/3,生益科技,1.0
2026-01-22/3,云意电气,1.0
2026-01-22/3,海尔智家,0.5
