时间,个股,得分
2026-01-25/1,金盘科技,1.0
2026-01-25/1,亨通光电,1.0
2026-01-25/1,中天科技,1.0
2026-01-25/1,津上机床中国,1.0
2026-01-25/1,麦格米特,1.0
2026-01-25/1,美畅股份,1.0
2026-01-25/1,百通能源,1.0
2026-01-25/1,南山铝业,1.0
2026-01-25/1,创新实业,1.0
2026-01-25/1,宏创控股,1.0
2026-01-25/1,同花顺,1.0
2026-01-25/1,恒生电子,1.0
2026-01-25/1,青云科技,1.0
2026-01-25/1,中科曙光,1.0
2026-01-25/1,浪潮信息,1.0
2026-01-25/1,中信博,1.0
2026-01-25/1,利通电子,1.0
2026-01-25/1,锡装股份,1.0
2026-01-25/1,杭可科技,1.0
2026-01-25/1,纳科科技,1.0
2026-01-25/1,宏工科技,1.0
2026-01-25/1,恩捷股份,1.0
2026-01-25/1,星源材质,1.0
2026-01-25/1,鼎胜新材,1.0
2026-01-25/1,天际股份,1.0
2026-01-25/1,万润股份,1.0
2026-01-25/1,德方纳米,1.0
2026-01-25/1,特变电工,1.0
2026-01-25/1,中国西电,1.0
2026-01-25/1,许继电气,1.0
2026-01-25/1,平高电气,1.0
2026-01-25/1,伊戈尔,1.0
2026-01-25/1,阿里巴巴,1.0
2026-01-25/1,腾讯控股,1.0
2026-01-25/1,九芝堂,1.0
2026-01-25/1,税友股份,1.0
2026-01-25/1,汉得信息,1.0
2026-01-25/1,卓易信息,1.0
2026-01-25/1,拓尔思,1.0
2026-01-25/1,鼎捷数智,1.0
2026-01-25/1,科大讯飞,1.0
2026-01-25/1,紫江企业,1.0
2026-01-25/1,st威尔,1.0
2026-01-25/1,天铁股份,1.0
2026-01-25/1,三祥新材,1.0
2026-01-25/1,洗霸科技,1.0
2026-01-25/1,海目星,1.0
2026-01-25/1,利元亨,1.0
2026-01-25/1,华正新材,1.0
2026-01-25/1,首都在线,1.0
2026-01-25/1,雅克科技,1.0
2026-01-25/1,华源控股,1.0
2026-01-25/1,开普云,1.0
2026-01-25/1,真爱美家,1.0
2026-01-25/1,弘信电子,1.0
2026-01-25/1,奥飞数据,1.0
2026-01-25/1,华勤技术,1.0
2026-01-25/1,中兴通讯,1.0
2026-01-25/1,欢聚,1.0
2026-01-25/1,滴滴,1.0
2026-01-25/1,唯品会,1.0
2026-01-25/1,芒果超媒,1.0
2026-01-25/1,爱奇艺,1.0
2026-01-25/1,快手,1.0
2026-01-25/1,华秦科技,1.0
2026-01-25/1,楚江新材,1.0
2026-01-25/1,桂冠电力,1.0
2026-01-25/1,九丰能源,1.0
2026-01-25/1,华能国际,1.0
2026-01-25/1,骄成超声,1.0
2026-01-25/1,神工股份,1.0
2026-01-25/1,珂玛科技,1.0
2026-01-25/1,中科飞测,1.0
2026-01-25/1,华海清科,1.0
2026-01-25/1,芯源微,1.0
2026-01-25/1,北方华创,1.0
2026-01-25/1,精测电子,1.0
2026-01-25/1,微导纳米,1.0
2026-01-25/1,江南新材,1.0
2026-01-25/1,华光新材,1.0
2026-01-25/1,国电电力,1.0
2026-01-25/1,智动力,1.0
2026-01-25/1,溯联股份,1.0
2026-01-25/1,固态电池,1.0
2026-01-25/1,航天器,1.0
2026-01-25/1,光伏ETF鹏华,1.0
2026-01-25/1,科创新能源ETF,1.0
2026-01-25/1,拓荆科技,1.0
2026-01-25/1,连成数控,1.0
2026-01-25/1,洋河股份,1.0
2026-01-25/1,首华燃气,1.0
2026-01-25/1,燧原科技,1.0
2026-01-25/1,帝尔激光,1.0
2026-01-25/1,广钢气体,1.0
2026-01-25/1,鼎龙股份,1.0
2026-01-25/1,安集科技,1.0
2026-01-25/1,彩讯股份,0.6
2026-01-25/1,长江证券,0.5
2026-01-25/1,AI国产链,0.5
2026-01-25/1,鸿路钢构,0.3
2026-01-25/1,三七互娱,0.3
