时间,个股,得分
2026-01-28/3,中来股份,1.0
2026-01-28/3,云南锗业,1.0
2026-01-28/3,安徽合力,1.0
2026-01-28/3,航天宏图,1.0
2026-01-28/3,伟创电气,1.0
2026-01-28/3,安培龙,1.0
2026-01-28/3,福昕软件,1.0
2026-01-28/3,南矿集团,1.0
2026-01-28/3,萃华珠宝,1.0
2026-01-28/3,浙矿股份,1.0
2026-01-28/3,宏桥,1.0
2026-01-28/3,宏创,1.0
2026-01-28/3,云铝,1.0
2026-01-28/3,力量发展,1.0
2026-01-28/3,工业富联,1.0
2026-01-28/3,北方华创,1.0
2026-01-28/3,中科曙光,1.0
2026-01-28/3,科大讯飞,1.0
2026-01-28/3,海光信息,1.0
2026-01-28/3,腾讯控股,1.0
2026-01-28/3,阿里巴巴,1.0
2026-01-28/3,帝科股份,1.0
2026-01-28/3,先惠技术,1.0
2026-01-28/3,芯原股份,1.0
2026-01-28/3,博敏电子,1.0
2026-01-28/3,精智达,1.0
2026-01-28/3,和林微纳,1.0
2026-01-28/3,精测电子,1.0
2026-01-28/3,华丰科技,1.0
2026-01-28/3,明阳智能,1.0
2026-01-28/3,西部材料,1.0
2026-01-28/3,飞沃科技,1.0
2026-01-28/3,华曙高科,1.0
2026-01-28/3,顺灏股份,1.0
2026-01-28/3,普天科技,1.0
2026-01-28/3,广钢气体,1.0
2026-01-28/3,沐曦,1.0
2026-01-28/3,星环科技,1.0
2026-01-28/3,美年健康,1.0
2026-01-28/3,卓易信息,1.0
2026-01-28/3,兆驰股份,1.0
2026-01-28/3,宇晶股份,1.0
2026-01-28/3,金山云,1.0
2026-01-28/3,网宿科技,1.0
2026-01-28/3,寒武纪,1.0
2026-01-28/3,陕西煤业,1.0
2026-01-28/3,电投能源,1.0
2026-01-28/3,特变电工,1.0
2026-01-28/3,福晶科技,1.0
2026-01-28/3,茂莱光学,1.0
2026-01-28/3,芯源微,1.0
2026-01-28/3,汇成真空,1.0
2026-01-28/3,波长光电,1.0
2026-01-28/3,钧达股份,1.0
2026-01-28/3,华峰测控,1.0
2026-01-28/3,金海通,1.0
2026-01-28/3,华海清科,1.0
2026-01-28/3,微导纳米,1.0
2026-01-28/3,盛美上海,1.0
2026-01-28/3,中科飞测,1.0
2026-01-28/3,中微公司,1.0
2026-01-28/3,华阳股份,1.0
2026-01-28/3,中国神华,1.0
2026-01-28/3,兖矿能源,1.0
2026-01-28/3,石维存储,1.0
2026-01-28/3,阳光电源,1.0
2026-01-28/3,科达制造,1.0
2026-01-28/3,潞安环能,1.0
2026-01-28/3,晋控煤业,1.0
2026-01-28/3,平煤股份,1.0
2026-01-28/3,中煤能源,1.0
2026-01-28/3,高德红外,0.5
2026-01-28/3,图南股份,0.5
2026-01-28/3,卓兆点胶,0.5
2026-01-28/3,PVC,0.3
2026-01-28/3,中联重科,0.3
2026-01-28/3,中国动力,0.3
