时间,个股,得分
2026-01-06/2,易点天下,1.0
2026-01-06/2,恺英网络,1.0
2026-01-06/2,巨人网络,1.0
2026-01-06/2,能科科技,1.0
2026-01-06/2,同花顺,1.0
2026-01-06/2,海天瑞声,1.0
2026-01-06/2,卫宁健康,1.0
2026-01-06/2,航天智造,1.0
2026-01-06/2,中望软件,1.0
2026-01-06/2,赛诺医疗,1.0
2026-01-06/2,宏工科技,1.0
2026-01-06/2,华友钴业,1.0
2026-01-06/2,智谱华章,1.0
2026-01-06/2,华大九天,1.0
2026-01-06/2,中控技术,1.0
2026-01-06/2,福昕软件,1.0
2026-01-06/2,香农芯创,1.0
2026-01-06/2,江波龙,1.0
2026-01-06/2,中孚实业,1.0
2026-01-06/2,神火股份,1.0
2026-01-06/2,云铝股份,1.0
2026-01-06/2,天山铝业,1.0
2026-01-06/2,创新实业,1.0
2026-01-06/2,宏创控股,1.0
2026-01-06/2,平安电工,1.0
2026-01-06/2,分众传媒,1.0
2026-01-06/2,三七互娱,1.0
2026-01-06/2,完美世界,1.0
2026-01-06/2,世纪华通,1.0
2026-01-06/2,燕东微,1.0
2026-01-06/2,汇成股份,1.0
2026-01-06/2,华润微,1.0
2026-01-06/2,华懋科技,1.0
2026-01-06/2,德科立,1.0
2026-01-06/2,源杰科技,1.0
2026-01-06/2,光库科技,1.0
2026-01-06/2,仕佳光子,1.0
2026-01-06/2,长光华芯,1.0
2026-01-06/2,太辰光,1.0
2026-01-06/2,永鼎股份,1.0
2026-01-06/2,天孚通信,1.0
2026-01-06/2,胜宏科技,1.0
2026-01-06/2,深南电路,1.0
2026-01-06/2,剑桥科技,1.0
2026-01-06/2,德明利,1.0
2026-01-06/2,中科飞测,1.0
2026-01-06/2,鼎龙股份,1.0
2026-01-06/2,佰维存储,1.0
2026-01-06/2,杰普特,1.0
2026-01-06/2,华丰科技,1.0
2026-01-06/2,宏和科技,1.0
2026-01-06/2,沪电股份,1.0
2026-01-06/2,复旦微电,1.0
2026-01-06/2,盟升电子,1.0
2026-01-06/2,通富微电,1.0
2026-01-06/2,灿芯股份,1.0
2026-01-06/2,甬矽电子,1.0
2026-01-06/2,赛腾股份,1.0
2026-01-06/2,恒坤新材,1.0
2026-01-06/2,旭升集团,1.0
2026-01-06/2,龙旗科技,1.0
2026-01-06/2,中国中免,1.0
2026-01-06/2,北特科技,1.0
2026-01-06/2,华虹公司A,1.0
2026-01-06/2,恒立液压,1.0
2026-01-06/2,雷迪克,1.0
2026-01-06/2,福赛科技,1.0
2026-01-06/2,斯菱股份,1.0
2026-01-06/2,新泉股份,1.0
2026-01-06/2,三花智控,1.0
2026-01-06/2,拓普集团,1.0
2026-01-06/2,科森科技,1.0
2026-01-06/2,领益智造,1.0
2026-01-06/2,浙江荣泰,1.0
2026-01-06/2,奥比中光,1.0
2026-01-06/2,景旺电子,1.0
2026-01-06/2,东山精密,1.0
2026-01-06/2,联特科技,1.0
2026-01-06/2,世嘉科技,1.0
2026-01-06/2,晶合集成,1.0
2026-01-06/2,湖南裕能,1.0
2026-01-06/2,大华股份,1.0
2026-01-06/2,新益昌,1.0
2026-01-06/2,海康威视,1.0
2026-01-06/2,泛亚微透,1.0
2026-01-06/2,金蝶国际,1.0
2026-01-06/2,强一科技,1.0
2026-01-06/2,华峰测控,1.0
2026-01-06/2,美年健康,1.0
2026-01-06/2,润达医疗,1.0
2026-01-06/2,西部材料,1.0
2026-01-06/2,阅文集团,1.0
2026-01-06/2,宇晶股份,1.0
2026-01-06/2,深信服,1.0
2026-01-06/2,腾讯控股,1.0
2026-01-06/2,星环科技,1.0
2026-01-06/2,航天动力,1.0
2026-01-06/2,华曙高科,1.0
2026-01-06/2,京东方A,1.0
2026-01-06/2,TCL科技,1.0
2026-01-06/2,彩虹股份,1.0
2026-01-06/2,厦钨新能,1.0
2026-01-06/2,国瓷材料,1.0
2026-01-06/2,博苑股份,1.0
2026-01-06/2,华自科技,1.0
2026-01-06/2,胜华新材,1.0
2026-01-06/2,新宙邦,1.0
2026-01-06/2,宏源药业,1.0
2026-01-06/2,佛塑科技,1.0
2026-01-06/2,中国卫星,1.0
2026-01-06/2,顺灏股份,1.0
2026-01-06/2,普天科技,1.0
2026-01-06/2,华鲁恒升,1.0
2026-01-06/2,星源材质,1.0
2026-01-06/2,恩捷股份,1.0
2026-01-06/2,万润新能,1.0
2026-01-06/2,沧州大化,1.0
2026-01-06/2,容百科技,1.0
2026-01-06/2,模塑科技,1.0
2026-01-06/2,维远股份,1.0
2026-01-06/2,信科移动,1.0
2026-01-06/2,烽火通信,1.0
2026-01-06/2,上海港湾,1.0
2026-01-06/2,乾照光电,1.0
2026-01-06/2,国晟科技,1.0
2026-01-06/2,中国卫通,1.0
2026-01-06/2,西测测试,1.0
2026-01-06/2,陕西华达,1.0
2026-01-06/2,东岳硅材,1.0
2026-01-06/2,万华化学,1.0
2026-01-06/2,钧达股份,1.0
2026-01-06/2,云图控股,1.0
2026-01-06/2,新凤鸣,1.0
2026-01-06/2,桐昆股份,1.0
2026-01-06/2,日盈电子,1.0
2026-01-06/2,新安股份,1.0
2026-01-06/2,新亚强,1.0
2026-01-06/2,三友化工,1.0
2026-01-06/2,硅宝科技,1.0
2026-01-06/2,宏柏新材,1.0
2026-01-06/2,晨光新材,1.0
2026-01-06/2,硅烷科技,1.0
2026-01-06/2,江瀚新材,1.0
2026-01-06/2,南方传媒,0.0
