时间,个股,得分
2026-01-21/t,中航重机,1.0
2026-01-21/t,火炬电子,1.0
2026-01-21/t,三角防务,1.0
2026-01-21/t,创想三维,1.0
2026-01-21/t,中国人寿,1.0
2026-01-21/t,新华保险,1.0
2026-01-21/t,味知香,1.0
2026-01-21/t,华秦科技,1.0
2026-01-21/t,甬矽电子,1.0
2026-01-21/t,伟测科技,1.0
2026-01-21/t,海光,1.0
2026-01-21/t,沃尔德,1.0
2026-01-21/t,华懋科技,1.0
2026-01-21/t,华源控股,1.0
2026-01-21/t,聚辰股份,1.0
2026-01-21/t,东芯股份,1.0
2026-01-21/t,金安国纪,1.0
2026-01-21/t,江波龙,1.0
2026-01-21/t,航亚科技,1.0
2026-01-21/t,中国人保,1.0
2026-01-21/t,徐工机械,1.0
2026-01-21/t,星宸科技,1.0
2026-01-21/t,纳芯微,1.0
2026-01-21/t,思瑞浦,1.0
2026-01-21/t,杰华特,1.0
2026-01-21/t,圣邦股份,1.0
2026-01-21/t,南芯科技,1.0
2026-01-21/t,艾为电子,1.0
2026-01-21/t,拓普集团,1.0
2026-01-21/t,恒勃股份,1.0
2026-01-21/t,罗博特科,1.0
2026-01-21/t,晶丰明源,1.0
2026-01-21/t,伊戈尔,1.0
2026-01-21/t,金盘科技,1.0
2026-01-21/t,天智航,1.0
2026-01-21/t,博实股份,1.0
2026-01-21/t,太极实业,1.0
2026-01-21/t,思源电气,1.0
2026-01-21/t,微创机器人,1.0
2026-01-21/t,中钨高新,1.0
2026-01-21/t,翔鹭钨业,1.0
2026-01-21/t,敏实集团,1.0
2026-01-21/t,同花顺,1.0
2026-01-21/t,聚胶股份,1.0
2026-01-21/t,龙芯中科,1.0
2026-01-21/t,联德股份,1.0
2026-01-21/t,华海清科,1.0
2026-01-21/t,中科飞测,1.0
2026-01-21/t,拓荆科技,1.0
2026-01-21/t,中微公司,1.0
2026-01-21/t,XDZN,1.0
2026-01-21/t,纳科诺尔,1.0
2026-01-21/t,荣旗科技,1.0
2026-01-21/t,灵鸽科技,1.0
2026-01-21/t,博苑股份,1.0
2026-01-21/t,AI医药,1.0
2026-01-21/t,强瑞技术,1.0
2026-01-21/t,兆驰股份,1.0
2026-01-21/t,昆仑万维,1.0
2026-01-21/t,科大讯飞,1.0
2026-01-21/t,阜博集团,1.0
2026-01-21/t,万兴科技,1.0
2026-01-21/t,晶合集成,1.0
2026-01-21/t,中芯国际,1.0
2026-01-21/t,北京君正,1.0
2026-01-21/t,普冉股份,1.0
2026-01-21/t,时空科技,1.0
2026-01-21/t,兆易创新,1.0
2026-01-21/t,用友网络,0.5
2026-01-21/t,A麒时,0.5
2026-01-21/t,税友股份,0.5
2026-01-21/t,畅捷通,0.5
2026-01-21/t,金蝶国际,0.5
2026-01-21/t,锅圈,0.3
2026-01-21/t,老铺黄金,0.3
2026-01-21/t,首华燃气,0.3
2026-01-21/t,青松股份,0.3
2026-01-21/t,中科曙光,0.3
