时间,个股,得分
2026-01-22/t,天岳先进,2.0
2026-01-22/t,中富电路,2.0
2026-01-22/t,霸盛机电,2.0
2026-01-22/t,佰维存储,2.0
2026-01-22/t,传育控股,2.0
2026-01-22/t,罗博特科,2.0
2026-01-22/t,阳光电源,2.0
2026-01-22/t,申菱环境,2.0
2026-01-22/t,英维克,2.0
2026-01-22/t,海博思创,2.0
2026-01-22/t,清溢光电,2.0
2026-01-22/t,崧盛股份,2.0
2026-01-22/t,领益智造,2.0
2026-01-22/t,电连技术,2.0
2026-01-22/t,华工科技,2.0
2026-01-22/t,金盘科技,2.0
2026-01-22/t,思源电气,2.0
2026-01-22/t,西安奕材,2.0
2026-01-22/t,新炬网络,2.0
2026-01-22/t,探路者,2.0
2026-01-22/t,蓝思科技,2.0
2026-01-22/t,恒勃股份,2.0
2026-01-22/t,大族激光,2.0
2026-01-22/t,鸿富瀚,2.0
2026-01-22/t,豪威集团,2.0
2026-01-22/t,海康威视,2.0
2026-01-22/t,联动科技,2.0
2026-01-22/t,利扬芯片,2.0
2026-01-22/t,三安光电,2.0
2026-01-22/t,安达智能,2.0
2026-01-22/t,成都华微,2.0
2026-01-22/t,统联精密,2.0
2026-01-22/t,翔港科技,2.0
2026-01-22/t,歌尔股份,2.0
2026-01-22/t,华海清科,2.0
2026-01-22/t,凯美特气,2.0
2026-01-22/t,颀中科技,2.0
2026-01-22/t,顺络电子,2.0
2026-01-22/t,天承科技,2.0
2026-01-22/t,沃格光电,2.0
2026-01-22/t,新莱应材,2.0
2026-01-22/t,扬杰科技,2.0
2026-01-22/t,潍柴重机,2.0
2026-01-22/t,振华股份,2.0
2026-01-22/t,生益科技,2.0
2026-01-22/t,中材科技,2.0
2026-01-22/t,南亚新材,2.0
2026-01-22/t,达瑞电子,2.0
2026-01-22/t,灿芯股份,2.0
2026-01-22/t,恺英网络,2.0
2026-01-22/t,飞沃科技,2.0
2026-01-22/t,明阳智能,2.0
2026-01-22/t,宸展光电,2.0
2026-01-22/t,北特科技,2.0
2026-01-22/t,奥比中光-UW,2.0
2026-01-22/t,连城数控,2.0
2026-01-22/t,晶盛机电,2.0
2026-01-22/t,电科芯片,2.0
2026-01-22/t,芯碁微装,2.0
2026-01-22/t,海安集团,2.0
2026-01-22/t,帝科股份,2.0
2026-01-22/t,快手,2.0
2026-01-22/t,昆仑万维,2.0
2026-01-22/t,德才股份,2.0
2026-01-22/t,海亮股份,2.0
2026-01-22/t,西部超导,1.5
2026-01-22/t,伟创电气,1.0
2026-01-22/t,香农芯创,1.0
2026-01-22/t,德明利,1.0
2026-01-22/t,开普云,1.0
2026-01-22/t,洪都航空,1.0
2026-01-22/t,太辰光,1.0
2026-01-22/t,玉柴国际,1.0
2026-01-22/t,恒立液压,1.0
2026-01-22/t,五洲新春,1.0
2026-01-22/t,芯联集成,1.0
2026-01-22/t,晶合集成,1.0
2026-01-22/t,紫金矿业,1.0
2026-01-22/t,华源控股,1.0
2026-01-22/t,江西铜业,1.0
2026-01-22/t,青松股份,1.0
2026-01-22/t,芭薇股份,1.0
2026-01-22/t,科思股份,1.0
2026-01-22/t,永兴材料,1.0
2026-01-22/t,隆基股份,1.0
2026-01-22/t,天赐材料,1.0
2026-01-22/t,新宙邦,1.0
2026-01-22/t,天禄科技,1.0
2026-01-22/t,江苏国泰,1.0
2026-01-22/t,瑞芯微,1.0
2026-01-22/t,晶晨,1.0
2026-01-22/t,爱司凯,1.0
2026-01-22/t,中国星网,1.0
2026-01-22/t,赤子城科技,1.0
2026-01-22/t,中国巨石,1.0
2026-01-22/t,斯瑞新材,1.0
2026-01-22/t,致尚科技,1.0
2026-01-22/t,金风科技,1.0
2026-01-22/t,九丰能源,1.0
2026-01-22/t,泰胜风能,1.0
2026-01-22/t,西测测试,1.0
2026-01-22/t,锡装股份,1.0
2026-01-22/t,昊志机电,1.0
2026-01-22/t,普利特,1.0
2026-01-22/t,超捷股份,1.0
2026-01-22/t,ST金刚,1.0
2026-01-22/t,上海港湾,1.0
2026-01-22/t,神马电力,1.0
2026-01-22/t,新雷能,1.0
2026-01-22/t,伊戈尔,1.0
2026-01-22/t,中国铝业,1.0
2026-01-22/t,山煤国际,1.0
2026-01-22/t,安靠智电,1.0
2026-01-22/t,沃尔德,1.0
2026-01-22/t,中国石化,1.0
2026-01-22/t,四方达,1.0
2026-01-22/t,中国软件,1.0
2026-01-22/t,达梦数据,1.0
2026-01-22/t,中钨高新,1.0
2026-01-22/t,奥莱德,1.0
2026-01-22/t,特斯拉,1.0
2026-01-22/t,甘李药业,1.0
2026-01-22/t,沃尔核材,1.0
2026-01-22/t,精达股份,1.0
2026-01-22/t,新亚电子,1.0
2026-01-22/t,金信诺,1.0
2026-01-22/t,兆驰股份,1.0
2026-01-22/t,华新精科,1.0
2026-01-22/t,优优绿能,1.0
2026-01-22/t,博盈特焊,1.0
2026-01-22/t,东方电气,1.0
2026-01-22/t,华明装备,1.0
2026-01-22/t,翱捷科技,1.0
2026-01-22/t,金安国纪,1.0
2026-01-22/t,东威科技,1.0
2026-01-22/t,大族数控,1.0
2026-01-22/t,东材科技,1.0
2026-01-22/t,万通发展,1.0
2026-01-22/t,伟测科技,1.0
2026-01-22/t,通富微电,1.0
2026-01-22/t,腾景科技,1.0
2026-01-22/t,应流股份,1.0
2026-01-22/t,兆龙互连,1.0
2026-01-22/t,斯菱股份,1.0
2026-01-22/t,绿的谐波,1.0
2026-01-22/t,双环传动,1.0
2026-01-22/t,鸣志电器,1.0
2026-01-22/t,优必选,1.0
2026-01-22/t,快手-W,1.0
2026-01-22/t,阜博集团,1.0
2026-01-22/t,强瑞技术,1.0
2026-01-22/t,工业富联,1.0
2026-01-22/t,高澜股份,1.0
2026-01-22/t,同飞股份,1.0
2026-01-22/t,冰轮环境,1.0
2026-01-22/t,汉钟精机,1.0
2026-01-22/t,东方铁塔,1.0
2026-01-22/t,盐湖股份,1.0
2026-01-22/t,思瑞浦,1.0
2026-01-22/t,纳芯微,1.0
2026-01-22/t,圣邦股份,1.0
2026-01-22/t,杰华特,1.0
2026-01-22/t,晶丰明源,1.0
2026-01-22/t,赣锋锂业,1.0
2026-01-22/t,雅化集团,1.0
2026-01-22/t,天宜盛新,1.0
2026-01-22/t,华友钴业,1.0
2026-01-22/t,三祥新材,1.0
2026-01-22/t,威高股份,1.0
2026-01-22/t,亿嘉和,1.0
2026-01-22/t,宁波华翔,1.0
2026-01-22/t,亚钾国际,1.0
2026-01-22/t,陕西煤业,1.0
2026-01-22/t,潞安环能,1.0
2026-01-22/t,万泽股份,1.0
2026-01-22/t,南网科技,1.0
2026-01-22/t,淮北矿业,1.0
2026-01-22/t,华阳股份,1.0
2026-01-22/t,电投能源,1.0
2026-01-22/t,昊华能源,1.0
2026-01-22/t,山西焦煤,1.0
2026-01-22/t,平煤股份,1.0
2026-01-22/t,华丰科技,1.0
2026-01-22/t,慧博云通,1.0
2026-01-22/t,软通动力,1.0
2026-01-22/t,神州数码,1.0
2026-01-22/t,高新发展,1.0
2026-01-22/t,奥特维,1.0
2026-01-22/t,东阳光,1.0
2026-01-22/t,双良节能,1.0
2026-01-22/t,高测股份,1.0
2026-01-22/t,阿里巴巴,1.0
2026-01-22/t,欧普泰,1.0
2026-01-22/t,岱美股份,1.0
2026-01-22/t,恒帅股份,1.0
2026-01-22/t,肇民科技,1.0
2026-01-22/t,呈和科技,1.0
2026-01-22/t,德福科技,1.0
2026-01-22/t,飞龙股份,1.0
2026-01-22/t,美年健康,1.0
2026-01-22/t,真爱美家,1.0
2026-01-22/t,合合信息,1.0
2026-01-22/t,中控技术,1.0
2026-01-22/t,珠免集团,1.0
2026-01-22/t,中国中免,1.0
2026-01-22/t,王府井,1.0
2026-01-22/t,先导智能,1.0
2026-01-22/t,通宇通讯,1.0
2026-01-22/t,京仪装备,1.0
2026-01-22/t,长川科技,1.0
2026-01-22/t,华峰测控,1.0
2026-01-22/t,富创精密,1.0
2026-01-22/t,拓荆科技,1.0
2026-01-22/t,微导纳米,1.0
2026-01-22/t,中科飞测,1.0
2026-01-22/t,芯源微,1.0
2026-01-22/t,正帆科技,1.0
2026-01-22/t,至纯科技,1.0
2026-01-22/t,柏诚股份,1.0
2026-01-22/t,徐工机械,1.0
2026-01-22/t,龙佰集团,1.0
2026-01-22/t,金浦钛业,1.0
2026-01-22/t,阿特斯,1.0
2026-01-22/t,臻镭科技,1.0
2026-01-22/t,亿纬锂能,1.0
2026-01-22/t,兆易创新,1.0
2026-01-22/t,浙富控股,1.0
2026-01-22/t,国光电气,1.0
2026-01-22/t,安泰科技,1.0
2026-01-22/t,聚辰股份,1.0
2026-01-22/t,优刻得,1.0
2026-01-22/t,源杰科技,1.0
2026-01-22/t,再升科技,1.0
2026-01-22/t,西部材料,1.0
2026-01-22/t,烽火通信,1.0
2026-01-22/t,云意电气,1.0
2026-01-22/t,新易盛,1.0
2026-01-22/t,航天电子,0.5
2026-01-22/t,嘉元科技,0.3
